ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13472145,JH277848,05/24/2024 10:36:00 PM,078XX S MARYLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0624,006,8,69,08B,1183263,1853117,2024,05/17/2025 03:40:52 PM,41.752147383,-87.603989513,"(41.752147383, -87.603989513)"
13473535,JH279765,05/26/2024 03:30:00 PM,017XX N CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1421,014,26,24,07,1157430,1911562,2024,05/17/2025 03:40:52 PM,41.913089373,-87.697070018,"(41.913089373, -87.697070018)"
13466471,JH271109,05/20/2024 11:00:00 AM,016XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1012,010,24,29,08B,1149321,1891524,2024,05/17/2025 03:40:52 PM,41.858264122,-87.727380651,"(41.858264122, -87.727380651)"
13474134,JH280437,05/27/2024 05:05:00 AM,074XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,false,0334,003,7,43,06,1193163,1856120,2024,05/17/2025 03:40:52 PM,41.760151833,-87.567613046,"(41.760151833, -87.567613046)"
13464624,JH268787,05/18/2024 08:15:00 AM,021XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1225,012,27,28,14,1162307,1897707,2024,05/17/2025 03:40:52 PM,41.874969467,-87.679540889,"(41.874969467, -87.679540889)"
13462976,JH266738,05/15/2024 05:39:00 PM,066XX S CHAMPLAIN AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0321,003,20,42,06,1181709,1861093,2024,05/17/2025 03:40:52 PM,41.774070353,-87.609438208,"(41.774070353, -87.609438208)"
13465099,JH269413,05/17/2024 05:21:00 PM,066XX S PERRY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0722,007,6,69,26,1176542,1860879,2024,05/17/2025 03:40:52 PM,41.773600901,-87.628385732,"(41.773600901, -87.628385732)"
13473718,JH279750,05/26/2024 03:30:00 PM,062XX W PATTERSON AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1633,016,38,17,08A,1134135,1923620,2024,05/17/2025 03:40:52 PM,41.94662023,-87.782367068,"(41.94662023, -87.782367068)"
13464955,JH269173,05/18/2024 08:06:00 PM,011XX N LA SALLE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1824,018,27,8,11,1174936,1907778,2024,05/17/2025 03:40:52 PM,41.902331526,-87.632870924,"(41.902331526, -87.632870924)"
13471525,JH277294,05/24/2024 02:20:00 PM,076XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0833,008,18,65,14,1145727,1853720,2024,05/17/2025 03:40:52 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
13466237,JH270375,05/19/2024 08:20:00 PM,046XX N LAWRENCE WILSON DR,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1914,019,46,3,04A,1172066,1931584,2024,05/17/2025 03:40:52 PM,41.967719962,-87.642708373,"(41.967719962, -87.642708373)"
13474190,JH280485,05/26/2024 05:00:00 PM,079XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,6,44,06,1182270,1852586,2024,05/17/2025 03:40:52 PM,41.750713304,-87.607644795,"(41.750713304, -87.607644795)"
13464077,JH268131,05/18/2024 02:20:00 AM,023XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1414,014,1,22,08B,1156774,1915585,2024,05/17/2025 03:40:52 PM,41.924142132,-87.699370763,"(41.924142132, -87.699370763)"
13469920,JH274257,05/22/2024 01:43:00 PM,018XX S ALLPORT ST,0560,ASSAULT,SIMPLE,STREET,false,false,1233,012,25,31,08A,1168328,1891191,2024,05/17/2025 03:40:52 PM,41.856961054,-87.657622657,"(41.856961054, -87.657622657)"
13463788,JH267642,05/17/2024 05:20:00 PM,011XX S SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,true,1134,011,24,29,08B,1154537,1894939,2024,05/17/2025 03:40:52 PM,41.867532647,-87.708143239,"(41.867532647, -87.708143239)"
13461189,JH264542,05/15/2024 12:10:00 PM,018XX E MUSEUM DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0331,003,5,41,06,1189428,1867640,2024,05/17/2025 03:40:52 PM,41.791854036,-87.580932246,"(41.791854036, -87.580932246)"
13498238,JH309641,06/16/2024 09:00:00 PM,041XX W WILCOX ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1115,011,28,26,03,1148862,1899015,2024,05/17/2025 03:40:52 PM,41.878829189,-87.728871866,"(41.878829189, -87.728871866)"
13464939,JH269094,05/18/2024 08:00:00 PM,052XX S HYDE PARK BLVD,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,false,false,0234,002,5,41,03,1188418,1870929,2024,05/17/2025 03:40:52 PM,41.800903483,-87.584530624,"(41.800903483, -87.584530624)"
13470083,JH275283,05/20/2024 08:00:00 PM,029XX N WISNER AVE,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,false,false,1412,014,35,21,11,1153033,1919416,2024,05/17/2025 03:40:52 PM,41.934729779,-87.713014941,"(41.934729779, -87.713014941)"
13472916,JH278546,05/21/2024 11:00:00 AM,018XX W 19TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1234,012,25,31,08B,1164391,1890769,2024,05/17/2025 03:40:52 PM,41.855887158,-87.672085526,"(41.855887158, -87.672085526)"
13472721,JH278852,05/25/2024 07:00:00 PM,017XX W 19TH ST,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,1234,012,25,31,08A,1164990,1890785,2024,05/17/2025 03:40:52 PM,41.855918384,-87.66988645,"(41.855918384, -87.66988645)"
13469973,JH275208,05/23/2024 06:10:00 AM,027XX W 71ST ST,0274,CRIMINAL SEXUAL ASSAULT,ATTEMPT AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,true,false,0831,008,17,66,02,1159112,1857445,2024,05/17/2025 03:40:52 PM,41.764551795,-87.692374342,"(41.764551795, -87.692374342)"
13468411,JH273418,05/21/2024 09:25:00 PM,027XX S STATE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0133,001,3,35,15,1176730,1886544,2024,05/17/2025 03:40:52 PM,41.844023772,-87.626923253,"(41.844023772, -87.626923253)"
13473353,JH279504,05/25/2024 05:00:00 PM,043XX N SACRAMENTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1724,017,33,16,26,1155601,1928718,2024,05/17/2025 03:40:52 PM,41.960203719,-87.703326193,"(41.960203719, -87.703326193)"
13472677,JH278672,05/24/2024 12:30:00 AM,047XX W POLK ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,1131,011,24,25,07,1144913,1895943,2024,05/17/2025 03:40:52 PM,41.870474649,-87.743449513,"(41.870474649, -87.743449513)"
13473595,JH279881,05/23/2024 08:33:00 PM,031XX S WALLACE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,false,false,0915,009,11,60,10,1172806,1884115,2024,05/17/2025 03:40:52 PM,41.837446056,-87.641395295,"(41.837446056, -87.641395295)"
13468868,JH273793,05/22/2024 03:43:00 AM,032XX W LEXINGTON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,1134,011,24,27,07,1154862,1896520,2024,05/17/2025 03:40:52 PM,41.871864578,-87.70690775,"(41.871864578, -87.70690775)"
13473030,JH279127,05/25/2024 11:00:00 AM,024XX W HARRISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1135,011,28,28,14,1160322,1897296,2024,05/17/2025 03:40:52 PM,41.873882904,-87.686840358,"(41.873882904, -87.686840358)"
13473435,JH278958,05/25/2024 07:30:00 PM,066XX N WESTERN AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2412,024,40,2,08B,1159115,1943911,2024,05/17/2025 03:40:52 PM,42.001822361,-87.689987495,"(42.001822361, -87.689987495)"
13470980,JH276524,05/24/2024 01:40:00 AM,029XX S DEARBORN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0133,001,3,35,14,1176459,1885004,2024,05/17/2025 03:40:52 PM,41.839804007,-87.627964177,"(41.839804007, -87.627964177)"
13468587,JH272763,05/21/2024 01:15:00 PM,003XX N HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1214,012,34,28,06,1170989,1902343,2024,05/17/2025 03:40:52 PM,41.887505072,-87.64752832,"(41.887505072, -87.64752832)"
13470839,JH276093,05/23/2024 12:55:00 PM,071XX S SOUTH CHICAGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SCHOOL - PUBLIC GROUNDS,false,false,0324,003,5,69,11,1183013,1857906,2024,05/17/2025 03:40:52 PM,41.765294699,-87.604757012,"(41.765294699, -87.604757012)"
13462450,JH266065,05/16/2024 02:56:00 PM,012XX W 19TH ST,0460,BATTERY,SIMPLE,STREET,false,false,1235,012,25,31,08B,1168231,1890880,2024,05/17/2025 03:40:52 PM,41.856109737,-87.657987678,"(41.856109737, -87.657987678)"
13462538,JH266311,05/16/2024 12:00:00 AM,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0122,001,42,32,06,1174297,1901591,2024,05/17/2025 03:40:52 PM,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
13468166,JH272990,05/20/2024 11:00:00 PM,026XX S ST LOUIS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,1032,010,22,30,04B,1153461,1886197,2024,05/17/2025 03:40:52 PM,41.843565021,-87.712325544,"(41.843565021, -87.712325544)"
13463548,JH267185,05/17/2024 12:20:00 PM,009XX W WAVELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,44,6,14,1169143,1924759,2024,05/17/2025 03:40:52 PM,41.949056076,-87.653654947,"(41.949056076, -87.653654947)"
13464547,JH268584,05/18/2024 12:00:00 PM,057XX W BERTEAU AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC GROUNDS,false,false,1624,016,38,15,17,1137510,1927350,2024,05/17/2025 03:40:52 PM,41.956795515,-87.769871249,"(41.956795515, -87.769871249)"
13461451,JH264834,05/15/2024 04:55:00 PM,072XX S HARVARD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0731,007,6,69,15,1175212,1856885,2024,05/17/2025 03:40:52 PM,41.762670721,-87.633380345,"(41.762670721, -87.633380345)"
13461578,JH265113,05/15/2024 06:30:00 PM,020XX W NORTH AVE,0810,THEFT,OVER $500,HOTEL / MOTEL,false,false,1434,014,32,24,06,1162488,1910644,2024,05/17/2025 03:40:52 PM,41.910465849,-87.67851383,"(41.910465849, -87.67851383)"
13472596,JH277909,05/24/2024 10:20:00 PM,079XX S WABASH AVE,0810,THEFT,OVER $500,APARTMENT,false,true,0623,006,6,44,06,1178091,1852285,2024,05/17/2025 03:40:52 PM,41.749983027,-87.622967634,"(41.749983027, -87.622967634)"
13465127,JH269371,05/19/2024 01:00:00 AM,049XX W CORNELIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1634,016,31,15,08B,1142772,1922815,2024,05/17/2025 03:40:52 PM,41.944254497,-87.750639748,"(41.944254497, -87.750639748)"
13465759,JH270247,05/19/2024 06:05:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1232,012,34,28,06,1168933,1898798,2024,05/17/2025 03:40:52 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)"
13471497,JH277184,05/24/2024 09:39:00 AM,010XX N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,true,false,1824,018,42,8,06,1176172,1907536,2024,05/17/2025 03:40:52 PM,41.901639684,-87.62833826,"(41.901639684, -87.62833826)"
13472018,JH277938,05/25/2024 02:25:00 AM,088XX S OGLESBY AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,ALLEY,false,false,0412,004,8,48,15,1193370,1846847,2024,05/17/2025 03:40:52 PM,41.734700889,-87.567157021,"(41.734700889, -87.567157021)"
13463095,JH266882,05/17/2024 07:00:00 AM,132XX S GREENWOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0533,005,10,54,07,1186049,1817820,2024,05/17/2025 03:40:52 PM,41.655222859,-87.594889293,"(41.655222859, -87.594889293)"
13467770,JH272658,05/21/2024 12:50:00 AM,021XX N NORDICA AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,2512,025,29,25,15,1128742,1913446,2024,05/17/2025 03:40:52 PM,41.918794944,-87.802422081,"(41.918794944, -87.802422081)"
13473379,JH279456,05/25/2024 10:30:00 PM,058XX W WASHINGTON BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,1513,015,29,25,11,1137461,1900154,2024,05/17/2025 03:40:52 PM,41.882167469,-87.77070733,"(41.882167469, -87.77070733)"
13472801,JH278754,05/25/2024 06:06:00 PM,054XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,2012,020,40,77,06,1165048,1936387,2024,05/17/2025 03:40:52 PM,41.981051896,-87.668375719,"(41.981051896, -87.668375719)"
13468541,JH273613,05/22/2024 02:51:00 AM,022XX S MILLARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,010,22,30,14,1152384,1888961,2024,05/17/2025 03:40:52 PM,41.851171076,-87.716205043,"(41.851171076, -87.716205043)"
13466044,JH270368,05/19/2024 07:50:00 PM,051XX S CALUMET AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,VACANT LOT / LAND,false,true,0231,002,3,40,04A,1179363,1871081,2024,05/17/2025 03:40:52 PM,41.801532247,-87.617733375,"(41.801532247, -87.617733375)"
13467877,JH272745,05/15/2024 11:30:00 AM,041XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,false,true,2525,025,31,20,08B,1148554,1915639,2024,05/17/2025 03:40:52 PM,41.924453103,-87.729573198,"(41.924453103, -87.729573198)"
13463977,JH268006,05/17/2024 01:35:00 AM,034XX N KENTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1731,017,30,16,26,1145114,1922547,2024,05/17/2025 03:40:52 PM,41.943475071,-87.742038282,"(41.943475071, -87.742038282)"
13471414,JH277026,05/24/2024 12:14:00 PM,071XX S ASHLAND AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,0734,007,17,67,18,1166911,1857552,2024,05/17/2025 03:40:52 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
13470797,JH276161,05/23/2024 06:25:00 PM,048XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1533,015,29,25,08B,1144137,1897572,2024,05/17/2025 03:40:52 PM,41.874959427,-87.746257594,"(41.874959427, -87.746257594)"
13467597,JH272395,05/21/2024 09:45:00 AM,014XX W 73RD ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,false,false,0734,007,17,67,26,1167596,1856328,2024,05/17/2025 03:40:52 PM,41.761308909,-87.661310126,"(41.761308909, -87.661310126)"
13465798,JH270291,05/18/2024 11:00:00 PM,056XX S WINCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0715,007,15,67,07,1164316,1867361,2024,05/17/2025 03:40:52 PM,41.791654615,-87.673021136,"(41.791654615, -87.673021136)"
13472317,JH278291,05/24/2024 06:30:00 PM,055XX N WINTHROP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2023,020,48,77,07,1167868,1936975,2024,05/17/2025 03:40:52 PM,41.982604842,-87.657987672,"(41.982604842, -87.657987672)"
13468892,JH273832,05/22/2024 08:00:00 AM,073XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0323,003,6,69,08B,1181833,1856556,2024,05/17/2025 03:40:52 PM,41.761617507,-87.609123691,"(41.761617507, -87.609123691)"
13467693,JH272522,05/20/2024 10:55:00 AM,023XX N DAMEN AVE,0810,THEFT,OVER $500,GAS STATION,false,false,1432,014,32,22,06,1162625,1915738,2024,05/17/2025 03:40:52 PM,41.92444126,-87.677867518,"(41.92444126, -87.677867518)"
13465560,JH269906,05/19/2024 01:15:00 PM,036XX W FRANKLIN BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1122,011,27,23,08A,1152196,1903092,2024,05/17/2025 03:40:52 PM,41.889951816,-87.716522372,"(41.889951816, -87.716522372)"
13466753,JH271402,05/20/2024 02:00:00 PM,016XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CONVENIENCE STORE,false,false,2032,020,47,3,14,1164633,1931946,2024,05/17/2025 03:40:52 PM,41.968874463,-87.670028413,"(41.968874463, -87.670028413)"
13465384,JH269463,05/19/2024 03:00:00 AM,033XX N HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,false,false,1924,019,44,6,11,1170335,1922325,2024,05/17/2025 03:40:52 PM,41.942351064,-87.649344776,"(41.942351064, -87.649344776)"
13470185,JH275610,05/22/2024 12:00:00 PM,021XX S CENTRAL PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1024,010,24,29,07,1152702,1889455,2024,05/17/2025 03:40:52 PM,41.852520394,-87.715024848,"(41.852520394, -87.715024848)"
13472619,JH278666,05/25/2024 04:00:00 PM,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0513,005,9,50,06,1185440,1832668,2024,05/17/2025 03:40:52 PM,41.695982095,-87.596653142,"(41.695982095, -87.596653142)"
13473775,JH279935,05/26/2024 05:03:00 PM,063XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0823,008,23,65,06,1150791,1862319,2024,05/17/2025 03:40:52 PM,41.778092941,-87.722746539,"(41.778092941, -87.722746539)"
13472406,JH278319,05/25/2024 12:15:00 PM,006XX E 90TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0633,006,8,44,08A,1182116,1845111,2024,05/17/2025 03:40:52 PM,41.730204625,-87.608439852,"(41.730204625, -87.608439852)"
13469803,JH270716,05/20/2024 06:12:00 AM,036XX W POLK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1133,011,24,27,08B,1152342,1896126,2024,05/17/2025 03:40:52 PM,41.870833492,-87.716170158,"(41.870833492, -87.716170158)"
13470713,JH275173,05/22/2024 01:00:00 PM,029XX S FORT DEARBORN,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,4,35,11,1181629,1885486,2024,05/17/2025 03:40:52 PM,41.841008571,-87.608977822,"(41.841008571, -87.608977822)"
13474238,JH279583,05/26/2024 12:42:00 PM,089XX S PHILLIPS AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,false,true,0423,004,7,48,04B,1194054,1846108,2024,05/17/2025 03:40:52 PM,41.732656271,-87.564675369,"(41.732656271, -87.564675369)"
13465408,JH269758,05/19/2024 01:00:00 AM,001XX W KINZIE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,BAR OR TAVERN,false,false,1831,018,42,8,11,1174910,1902985,2024,05/17/2025 03:40:52 PM,41.889179863,-87.633110109,"(41.889179863, -87.633110109)"
13466183,JH270556,05/20/2024 12:00:00 AM,053XX N CUMBERLAND AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1614,016,41,76,08B,1119314,1934703,2024,05/17/2025 03:40:52 PM,41.977281854,-87.836609734,"(41.977281854, -87.836609734)"
13471004,JH276561,05/24/2024 03:00:00 AM,009XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1133,011,24,26,14,1150527,1895635,2024,05/17/2025 03:40:52 PM,41.869521747,-87.722846528,"(41.869521747, -87.722846528)"
13464876,JH268999,05/18/2024 06:05:00 PM,026XX N ELSTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1432,014,32,22,11,1160867,1917657,2024,05/17/2025 03:40:52 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
13467271,JH270602,05/19/2024 09:38:00 PM,104XX S MUSKEGON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0431,004,10,51,05,1196791,1836433,2024,05/17/2025 03:40:52 PM,41.706039697,-87.554969167,"(41.706039697, -87.554969167)"
13471970,JH277800,05/24/2024 09:30:00 PM,004XX E PERSHING RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,0214,002,3,38,11,1179996,1879223,2024,05/17/2025 03:40:52 PM,41.82386008,-87.615162409,"(41.82386008, -87.615162409)"
13469704,JH275051,05/22/2024 09:50:00 PM,081XX S KEATING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0834,008,18,70,14,1146306,1850135,2024,05/17/2025 03:40:52 PM,41.744744125,-87.739497317,"(41.744744125, -87.739497317)"
13465999,JH270476,05/19/2024 04:00:00 AM,036XX N PANAMA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,true,1631,016,38,17,07,1121426,1923164,2024,05/17/2025 03:40:52 PM,41.945583581,-87.829092452,"(41.945583581, -87.829092452)"
13464412,JH267660,05/17/2024 06:00:00 PM,088XX S WABASH AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,0632,006,6,44,08A,1178259,1846332,2024,05/17/2025 03:40:52 PM,41.73364347,-87.622532197,"(41.73364347, -87.622532197)"
13465823,JH270362,05/19/2024 07:40:00 PM,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0122,001,42,32,06,1174297,1901591,2024,05/17/2025 03:40:52 PM,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
13467060,JH271610,05/20/2024 04:00:00 AM,028XX N ORCHARD ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1934,019,44,6,06,1171085,1919024,2024,05/17/2025 03:40:52 PM,41.933276531,-87.646685387,"(41.933276531, -87.646685387)"
13471596,JH277325,05/24/2024 04:00:00 PM,049XX N KENMORE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2024,020,48,3,08B,1168355,1933247,2024,05/17/2025 03:40:52 PM,41.972364558,-87.656304974,"(41.972364558, -87.656304974)"
13467207,JH271963,05/20/2024 08:55:00 PM,049XX S INDIANA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0224,002,3,38,08A,1178437,1872239,2024,05/17/2025 03:40:52 PM,41.804731009,-87.621094144,"(41.804731009, -87.621094144)"
13470110,JH275494,05/16/2024 08:00:00 AM,022XX W 69TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0832,008,16,66,06,1162381,1858860,2024,05/17/2025 03:40:52 PM,41.768367286,-87.680353149,"(41.768367286, -87.680353149)"
13464107,JH268078,05/18/2024 12:58:00 AM,012XX N KARLOV AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,2534,025,37,23,08B,1148818,1908121,2024,05/17/2025 03:40:52 PM,41.903817882,-87.728797856,"(41.903817882, -87.728797856)"
13472982,JH279046,05/25/2024 11:23:00 PM,023XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),false,true,2512,025,36,18,06,1131083,1914915,2024,05/17/2025 03:40:52 PM,41.922785972,-87.793786882,"(41.922785972, -87.793786882)"
13472202,JH278122,05/25/2024 03:00:00 AM,069XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0733,007,16,68,07,1170841,1858892,2024,05/17/2025 03:40:52 PM,41.768274665,-87.649342221,"(41.768274665, -87.649342221)"
13466848,JH271189,05/16/2024 03:00:00 PM,016XX N CLAREMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1434,014,32,24,05,1160441,1910904,2024,05/17/2025 03:40:52 PM,41.911221945,-87.686026524,"(41.911221945, -87.686026524)"
13471564,JH277397,05/24/2024 03:22:00 PM,063XX N HERMITAGE AVE,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,false,false,2433,024,40,77,08A,1163609,1942376,2024,05/17/2025 03:40:52 PM,41.997516431,-87.673498183,"(41.997516431, -87.673498183)"
13472513,JH278403,05/20/2024 11:00:00 AM,041XX W CHICAGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),false,false,1111,011,37,23,11,1148800,1905023,2024,05/17/2025 03:40:52 PM,41.895316997,-87.728944145,"(41.895316997, -87.728944145)"
13466999,JH271627,05/20/2024 04:51:00 PM,041XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1723,017,39,16,14,1148984,1927243,2024,05/17/2025 03:40:52 PM,41.956287128,-87.727691939,"(41.956287128, -87.727691939)"
13462963,JH266722,05/15/2024 05:00:00 PM,134XX S HOUSTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0433,004,10,55,26,1198768,1816544,2024,05/17/2025 03:40:52 PM,41.651412947,-87.548393189,"(41.651412947, -87.548393189)"
13465613,JH269936,05/19/2024 12:45:00 PM,005XX W DIVISION ST,0330,ROBBERY,AGGRAVATED,RESIDENCE - GARAGE,false,true,1823,018,27,8,03,1172284,1908265,2024,05/17/2025 03:40:52 PM,41.903726889,-87.64259764,"(41.903726889, -87.64259764)"
13466403,JH270886,05/19/2024 12:00:00 PM,080XX S ST LAWRENCE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0631,006,6,44,26,1181629,1851878,2024,05/17/2025 03:40:52 PM,41.748785287,-87.610015513,"(41.748785287, -87.610015513)"
13468677,JH273682,05/21/2024 08:30:00 PM,006XX N CENTRAL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1511,015,29,25,06,1138919,1903598,2024,05/17/2025 03:40:52 PM,41.891591889,-87.765269754,"(41.891591889, -87.765269754)"
